ego_id,cluster
1340029796712,3
1340029796713,0
1340029796714,3
1340029796717,5
1340029796721,3
1340029796724,7
1340029796728,4
1340029796729,0
1340029796730,3
1340029796732,1
1340029796736,5
1340029796737,4
1340029796743,7
1340029796747,2
1340029796749,5
1340029796751,2
1340029796752,2
1340029796753,2
1340029796754,0
1340029796756,8
1340029796757,3
1340029796759,5
1340029796761,1
1340029796768,6
1340029796775,6
1340029796779,5
1340029796780,1
1340029796785,4
1340029796786,2
1340029796787,4
1340029796791,1
1340029796796,8
1340029796802,3
1340029796803,0
1340029796805,2
1340029796806,0
1340029796808,1
1340029796811,7
1340029796815,1
1340029796816,1
1340029796822,0
1340029796826,1
1340029796832,4
1340029796834,8
1340029796836,4
1340029796838,5
1340029796843,1
1340029796846,7
1340029796847,3
1340029796849,2
1340029796850,6
1340029796858,0
1340029796863,7
1340029796864,6
1340029796865,7
1340029796869,8
1340029796871,5
1340029796873,6
1340029796876,2
1340029796880,2
1340029796885,4
1340029796886,6
1340029796894,0
1340029796895,8
1340029796897,8
1340029796898,6
1340029796899,0
1340029796902,7
1340029796904,6
1340029796905,5
1340029796908,8
1340029796910,7
1340029796911,2
1340029796913,0
1340029796915,0
1340029796916,3
1340029796918,8
1340029796919,5
1340029796921,6
1340029796927,8
1340029796928,5
1340029796936,0
1340029796939,0
1340029796941,6
1340029796952,0
1340029796959,1
1340029796961,7
1340029796962,8
1340029796964,6
1340029796966,1
1340029796967,2
1340029796969,8
1340029796971,5
1340029796972,3
1340029796978,6
1340029796980,0
1340029796982,8
1340029796983,0
1340029796985,2
1340029796988,0
1340029796989,7
1340029796991,6
1340029796998,6
1340029797000,0
1340029797007,2
1340029797008,5
1340029797009,7
1340029797012,5
1340029797013,1
1340029797015,0
1340029797016,0
1340029797018,1
1340029797020,1
1340029797021,5
1340029797022,8
1340029797023,1
1340029797026,6
1340029797027,7
1340029797032,2
1340029797035,7
1340029797037,6
1340029797039,5
1340029797040,2
1340029797042,7
1340029797049,1
1340029797050,4
1340029797051,5
1340029797053,5
1340029797060,6
1340029797061,0
1340029797067,6
1340029797071,7
1340029797072,7
1340029797077,6
1340029797078,6
1340029797080,1
1340029797082,8
1340029797085,0
1340029797088,5
1340029797093,4
1340029797094,5
1340029797095,4
1340029797096,6
1340029797099,6
1340029797100,6
1340029797102,3
1340029797105,8
1340029797107,8
1340029797109,4
1340029797110,7
1340029797115,1
1340029797117,6
1340029797123,8
1340029797124,7
1340029797128,0
1340029797129,0
1340029797131,1
1340029797133,6
1340029797136,6
1340029797137,1
1340029797138,6
1340029797140,7
1340029797141,5
1340029797143,0
1340029797147,5
1340029797148,8
1340029797152,1
1340029797154,0
1340029797158,1
1340029797160,1
1340029797162,6
1340029797163,1
1340029797167,8
1340029797168,6
1340029797170,0
1340029797171,2
1340029797173,0
1340029797181,0
1340029797186,6
1340029797188,6
1340029797192,7
1340029797194,7
1340029797199,1
1340029797204,6
1340029797212,8
1340029797213,0
1340029797217,0
1340029797222,6
1340029797224,0
1340029797229,5
1340029797252,1
1340029797261,1
1340029797262,4
1340029797263,6
1340029797270,4
1340029797271,7
1340029797272,0
1340029797274,0
1340029797280,1
1348619730944,7
1348619730945,2
1348619730949,8
1348619730952,8
1348619730954,5
1348619730957,1
1348619730958,2
1348619730959,5
1348619730961,1
1348619730963,8
1348619730970,1
1348619730974,7
1348619730978,7
1348619730981,4
1348619730983,1
1348619730984,0
1348619730985,5
1348619730988,1
1348619730991,2
1348619730994,2
1348619730999,5
1348619731001,5
1348619731002,4
1348619731005,0
1348619731007,0
1348619731012,1
1348619731015,2
1348619731018,5
1348619731022,5
1348619731025,8
1348619731028,3
1348619731032,2
1348619731033,6
1348619731035,5
1348619731040,3
1348619731042,8
1348619731046,2
1348619731050,6
1348619731057,5
1348619731059,1
1348619731060,2
1348619731061,7
1348619731063,4
1348619731064,6
1348619731075,7
1348619731077,7
1348619731080,8
1348619731084,2
1348619731092,6
1348619731095,3
1348619731096,1
1348619731098,1
1348619731102,3
1348619731103,5
1348619731104,6
1348619731109,1
1348619731111,3
1348619731114,4
1348619731116,8
1348619731119,2
1348619731120,5
1348619731123,2
1348619731125,7
1348619731127,5
1348619731128,2
1348619731131,8
1348619731133,2
1348619731143,7
1348619731144,4
1348619731146,5
1348619731150,2
1348619731162,2
1348619731164,8
1348619731166,3
1348619731167,3
1348619731169,1
1348619731173,2
1348619731176,0
1348619731179,0
1348619731183,7
1348619731184,2
1348619731186,8
1348619731187,4
1348619731188,5
1348619731189,8
1348619731190,1
1348619731193,0
1348619731199,4
1348619731201,7
1348619731202,4
1348619731204,0
1348619731209,2
1348619731210,7
1348619731211,1
1348619731212,2
1348619731213,2
1348619731214,3
1348619731216,2
1348619731220,6
1348619731227,7
1348619731230,3
1348619731233,7
1348619731235,7
1348619731239,7
1348619731241,6
1348619731242,8
1348619731245,8
1348619731246,6
1348619731248,3
1348619731250,6
1348619731252,5
1348619731255,5
1348619731260,0
1348619731261,5
1348619731263,6
1348619731266,5
1348619731268,5
1348619731276,3
1348619731278,3
1348619731280,0
1348619731282,0
1348619731283,2
1348619731284,5
1348619731285,2
1348619731287,7
1348619731292,1
1348619731293,2
1348619731299,2
1348619731302,8
1348619731303,7
1348619731306,2
1348619731309,1
1348619731311,3
1348619731312,1
1348619731315,4
1348619731322,0
1348619731323,7
1348619731326,5
1348619731328,7
1348619731329,2
1348619731331,2
1348619731334,8
1348619731337,3
1348619731341,1
1348619731342,4
1348619731347,6
1348619731349,0
1348619731351,1
1348619731354,0
1348619731355,2
1348619731358,3
1348619731360,6
1348619731362,7
1348619731364,6
1348619731366,7
1348619731372,3
1348619731373,8
1348619731374,7
1348619731375,3
1348619731376,5
1348619731389,7
1348619731392,8
1348619731396,0
1348619731397,5
1348619731399,6
1348619731405,5
1348619731408,5
1348619731409,1
1348619731416,7
1348619731420,5
1348619731421,2
1348619731425,8
1348619731426,2
1348619731427,5
1348619731429,4
1348619731433,6
1348619731436,0
1348619731437,0
1348619731442,4
1348619731443,5
1348619731445,3
1348619731447,6
1348619731453,5
1348619731454,7
1348619731455,1
1348619731456,6
1348619731457,1
1348619731458,1
1348619731462,6
1348619731472,4
1348619731478,1
1348619731480,6
1348619731481,6
1348619731483,6
1348619731488,0
1348619731490,3
1348619731491,5
1348619731497,3
1348619731499,4
1348619731501,3
1348619731509,3
1348619731516,4
1348619731517,6
1348619731518,4
1348619731519,6
1348619731520,1
1348619731521,0
1348619731523,4
1348619731524,5
1348619731525,8
1348619731528,0
1348619731529,7
1348619731532,3
1348619731538,3
1348619731544,1
1348619731546,6
1348619731547,0
1348619731549,3
1348619731550,6
1348619731551,3
1348619731552,4
1348619731553,5
1348619731558,5
1348619731563,6
1348619731565,0
1348619731566,6
1348619731568,0
1348619731569,7
1348619731571,4
1348619731573,0
1348619731574,6
1348619731580,0
1348619731584,2
1348619731587,4
1348619731591,5
1348619731593,7
1348619731596,4
1348619731606,6
1348619731610,7
1348619731611,0
1348619731614,4
1348619731616,0
1348619731617,0
1348619731618,2
1348619731624,2
1348619731626,5
1348619731628,0
1348619731631,1
1348619731633,3
1348619731635,0
1348619731642,1
1348619731643,3
1348619731649,1
1348619731651,4
1348619731655,4
1348619731656,0
1348619731663,0
1348619731668,4
1348619731669,1
1348619731671,8
1348619731675,1
1348619731679,5
1348619731680,0
1348619731685,7
1348619731694,2
1348619731697,4
1348619731699,1
1348619731700,1
1348619731701,4
1348619731702,7
1348619731709,6
1348619731710,7
1348619731713,7
1348619731714,5
1348619731715,6
1348619731716,0
1348619731717,3
1348619731721,7
1348619731722,6
1348619731728,7
1348619731730,7
1348619731735,2
1348619731737,2
1348619731741,7
1348619731744,5
1348619731746,5
1348619731749,1
1348619731751,7
1348619731752,8
1348619731753,8
1348619731755,1
1348619731756,6
1348619731757,0
1348619731760,5
1348619731761,6
1348619731762,2
1348619731763,0
1348619731764,0
1348619731766,5
1348619731768,0
1348619731769,8
1348619731770,4
1348619731773,7
1348619731774,6
1348619731776,3
1348619731779,6
1348619731781,0
1348619731783,6
1348619731784,6
1348619731785,6
1348619731792,0
1348619731793,6
1348619731794,4
1348619731804,2
1348619731805,7
1348619731808,7
1348619731809,6
1348619731811,0
1348619731817,7
1348619731818,7
1348619731819,0
1348619731820,6
1348619731829,8
1348619731835,6
1348619731837,6
1348619731839,0
1348619731841,0
1348619731844,6
1348619731847,0
1348619731849,6
1348619731851,8
1348619731855,0
1348619731858,7
1348619731862,7
1348619731864,8
1348619731869,4
1348619731880,0
1348619731881,1
1348619731885,6
1348619731886,7
1348619731890,6
1348619731892,6
1348619731896,0
1348619731898,0
1348619731900,0
1348619731901,7
1348619731907,6
1357209665545,8
1357209665546,2
1357209665548,8
1357209665552,4
1357209665553,8
1357209665554,1
1357209665558,8
1357209665565,3
1357209665566,6
1357209665567,3
1357209665569,7
1357209665571,6
1357209665578,4
1357209665579,2
1357209665581,2
1357209665583,7
1357209665587,3
1357209665589,1
1357209665591,1
1357209665593,3
1357209665595,2
1357209665596,5
1357209665605,8
1357209665607,2
1357209665618,8
1357209665625,8
1357209665627,8
1357209665633,2
1357209665634,5
1357209665636,7
1357209665637,7
1357209665638,8
1357209665640,5
1357209665641,5
1357209665644,5
1357209665645,5
1357209665646,5
1357209665650,5
1357209665655,7
1357209665656,3
1357209665659,3
1357209665661,5
1357209665662,2
1357209665663,8
1357209665664,5
1357209665667,6
1357209665668,0
1357209665671,5
1357209665672,3
1357209665674,8
1357209665677,5
1357209665678,1
1357209665682,3
1357209665686,2
1357209665690,8
1357209665692,6
1357209665693,3
1357209665699,2
1357209665706,5
1357209665708,2
1357209665709,5
1357209665710,2
1357209665715,3
1357209665719,6
1357209665721,5
1357209665722,5
1357209665723,6
1357209665731,8
1357209665736,4
1357209665737,7
1357209665743,2
1357209665749,1
1357209665750,7
1357209665751,0
1357209665753,5
1357209665755,1
1357209665757,0
1357209665760,1
1357209665761,4
1357209665763,7
1357209665766,2
1357209665767,7
1357209665768,8
1357209665769,3
1357209665771,1
1357209665775,6
1357209665778,6
1357209665781,5
1357209665782,3
1357209665786,3
1357209665788,3
1357209665794,1
1357209665795,3
1357209665797,8
1357209665798,3
1357209665799,2
1357209665806,5
1357209665810,5
1357209665813,3
1357209665815,5
1357209665817,5
1357209665819,2
1357209665820,2
1357209665828,2
1357209665829,4
1357209665831,8
1357209665832,3
1357209665833,3
1357209665835,1
1357209665836,5
1357209665837,7
1357209665839,7
1357209665842,5
1357209665846,5
1357209665847,4
1357209665851,0
1357209665854,4
1357209665855,2
1357209665856,8
1357209665859,8
1357209665860,4
1357209665864,5
1357209665867,2
1357209665869,0
1357209665871,4
1357209665873,7
1357209665878,7
1357209665879,7
1357209665883,5
1357209665884,6
1357209665891,8
1357209665892,7
1357209665893,7
1357209665896,4
1357209665897,2
1357209665899,7
1357209665900,6
1357209665901,7
1357209665902,6
1357209665905,4
1357209665906,7
1357209665907,3
1357209665909,5
1357209665912,4
1357209665913,5
1357209665914,2
1357209665917,8
1357209665929,7
1357209665930,3
1357209665931,8
1357209665932,3
1357209665934,4
1357209665935,8
1357209665936,3
1357209665937,1
1357209665938,3
1357209665939,4
1357209665946,2
1357209665949,2
1357209665950,4
1357209665953,1
1357209665954,8
1357209665962,1
1357209665972,8
1357209665974,1
1357209665978,0
1357209665983,6
1357209665986,7
1357209665988,8
1357209665991,7
1357209665993,3
1357209665995,7
1357209666003,1
1357209666005,6
1357209666007,6
1357209666012,3
1357209666014,5
1357209666018,8
1357209666024,6
1357209666027,2
1357209666028,8
1357209666034,2
1357209666035,1
1357209666037,7
1357209666040,1
1357209666044,6
1357209666049,7
1357209666050,6
1357209666052,5
1357209666053,5
1357209666057,8
1357209666058,1
1357209666062,8
1357209666065,7
1357209666069,7
1357209666070,6
1357209666072,8
1357209666073,5
1357209666074,1
1357209666076,2
1357209666078,2
1357209666079,4
1357209666081,8
1357209666085,0
1357209666086,8
1357209666088,3
1357209666095,8
1357209666096,7
1357209666100,6
1357209666102,8
1357209666104,6
1357209666110,2
1357209666111,3
1357209666115,2
1357209666116,4
1357209666119,7
1357209666120,3
1357209666122,0
1357209666128,3
1357209666132,0
1357209666135,1
1357209666136,6
1357209666138,7
1357209666143,6
1357209666147,8
1357209666148,6
1357209666149,7
1357209666156,8
1357209666157,5
1357209666160,6
1357209666161,0
1357209666165,6
1357209666167,6
1357209666170,7
1357209666171,0
1357209666175,0
1357209666177,3
1357209666181,6
1357209666185,1
1357209666195,0
1357209666199,4
1357209666205,3
1357209666207,4
1357209666208,2
1357209666211,5
1357209666212,7
1357209666215,6
1357209666220,0
1357209666224,5
1357209666239,1
1357209666240,2
1357209666244,0
1357209666249,3
1357209666251,4
1357209666254,3
1357209666255,1
1357209666256,7
1357209666257,6
1357209666260,6
1357209666263,0
1357209666273,0
1357209666283,8
1357209666288,1
1357209666291,3
1357209666293,1
1357209666297,7
1357209666298,1
1357209666301,6
1357209666303,8
1357209666306,4
1357209666309,7
1357209666310,8
1357209666311,5
1357209666312,6
1357209666315,6
1357209666319,5
1357209666322,6
1357209666325,0
1357209666327,5
1357209666329,1
1357209666334,1
1357209666335,6
1357209666341,0
1357209666350,0
1357209666352,7
1357209666353,3
1357209666361,7
1357209666363,6
1357209666364,5
1357209666365,5
1357209666370,4
1357209666386,6
1357209666390,7
1357209666399,4
1357209666403,7
1357209666404,1
1357209666410,7
1357209666414,0
1357209666416,7
1357209666425,6
1357209666433,7
1357209666436,0
1365799600130,8
1365799600131,4
1365799600136,0
1365799600137,1
1365799600139,0
1365799600140,5
1365799600142,1
1365799600146,4
1365799600152,0
1365799600154,7
1365799600157,8
1365799600161,8
1365799600162,4
1365799600164,0
1365799600165,6
1365799600166,6
1365799600167,2
1365799600169,6
1365799600170,8
1365799600171,2
1365799600176,6
1365799600177,3
1365799600181,3
1365799600185,2
1365799600187,6
1365799600189,7
1365799600191,2
1365799600192,3
1365799600194,5
1365799600197,2
1365799600198,3
1365799600203,5
1365799600206,2
1365799600207,0
1365799600208,7
1365799600209,8
1365799600212,0
1365799600217,2
1365799600218,4
1365799600221,4
1365799600226,5
1365799600227,1
1365799600229,5
1365799600230,1
1365799600238,7
1365799600240,2
1365799600242,8
1365799600244,5
1365799600245,1
1365799600250,3
1365799600254,6
1365799600257,6
1365799600260,8
1365799600262,2
1365799600265,6
1365799600267,7
1365799600269,3
1365799600274,2
1365799600276,0
1365799600277,6
1365799600278,6
1365799600282,2
1365799600284,4
1365799600286,2
1365799600289,2
1365799600290,7
1365799600292,5
1365799600293,7
1365799600299,6
1365799600301,2
1365799600306,2
1365799600307,3
1365799600312,3
1365799600314,5
1365799600317,2
1365799600319,7
1365799600320,8
1365799600321,7
1365799600324,1
1365799600325,2
1365799600327,8
1365799600328,5
1365799600335,0
1365799600338,6
1365799600340,0
1365799600343,7
1365799600348,8
1365799600349,5
1365799600350,0
1365799600352,4
1365799600354,2
1365799600355,5
1365799600358,4
1365799600365,6
1365799600366,7
1365799600369,7
1365799600370,7
1365799600371,8
1365799600373,2
1365799600374,7
1365799600375,5
1365799600376,3
1365799600377,2
1365799600378,7
1365799600379,6
1365799600380,5
1365799600381,2
1365799600382,0
1365799600383,2
1365799600388,1
1365799600390,2
1365799600394,4
1365799600395,5
1365799600398,7
1365799600399,0
1365799600402,8
1365799600404,2
1365799600408,0
1365799600409,2
1365799600410,4
1365799600411,1
1365799600413,3
1365799600420,5
1365799600421,7
1365799600422,1
1365799600423,0
1365799600429,5
1365799600430,6
1365799600434,2
1365799600435,1
1365799600436,7
1365799600437,6
1365799600440,4
1365799600446,6
1365799600454,4
1365799600455,1
1365799600456,7
1365799600457,8
1365799600459,8
1365799600465,1
1365799600466,7
1365799600474,5
1365799600478,6
1365799600479,6
1365799600483,4
1365799600488,0
1365799600489,6
1365799600496,0
1365799600501,7
1365799600506,8
1365799600509,7
1365799600511,5
1365799600512,3
1365799600516,0
1365799600519,2
1365799600520,1
1365799600524,8
1365799600527,1
1365799600528,6
1365799600530,2
1365799600538,7
1365799600544,1
1365799600546,4
1365799600552,0
1365799600554,1
1365799600555,2
1365799600557,5
1365799600561,5
1365799600566,0
1365799600568,5
1365799600569,0
1365799600571,7
1365799600573,5
1365799600574,3
1365799600576,1
1365799600578,1
1365799600583,6
1365799600585,4
1365799600590,4
1365799600594,2
1365799600598,1
1365799600606,3
1365799600607,0
1365799600608,7
1365799600610,8
1365799600611,0
1365799600614,1
1365799600621,5
1365799600622,0
1365799600626,2
1365799600634,6
1365799600639,6
1365799600642,7
1365799600655,4
1365799600659,1
1365799600661,6
1365799600666,8
1365799600667,6
1365799600670,8
1365799600678,6
1365799600681,5
1365799600686,1
1365799600687,6
1365799600692,3
1365799600694,1
1365799600695,2
1365799600698,8
1365799600700,6
1365799600704,7
1365799600712,2
1365799600713,8
1365799600714,7
1365799600717,5
1365799600723,4
1365799600726,6
1365799600730,6
1365799600731,4
1365799600732,7
1365799600733,6
1365799600734,8
1365799600735,7
1365799600737,1
1365799600740,0
1365799600743,1
1365799600744,5
1365799600745,5
1365799600747,7
1365799600750,3
1365799600752,7
1365799600754,2
1365799600755,7
1365799600756,7
1365799600761,4
1365799600769,7
1365799600770,7
1365799600771,7
1365799600772,1
1365799600776,4
1365799600779,4
1365799600783,8
1365799600784,4
1365799600786,1
1365799600788,4
1365799600789,1
1365799600795,5
1365799600798,3
1365799600799,7
1365799600801,7
1365799600805,0
1365799600807,1
1365799600808,5
1365799600810,5
1365799600811,0
1365799600812,5
1365799600813,6
1365799600818,1
1365799600819,2
1365799600820,4
1365799600821,6
1365799600822,4
1365799600826,1
1365799600827,3
1365799600828,5
1365799600830,1
1365799600831,5
1365799600832,4
1365799600835,8
1365799600837,4
1365799600840,0
1365799600842,1
1365799600843,0
1365799600845,8
1365799600855,7
1365799600856,1
1365799600857,7
1365799600858,4
1365799600862,0
1365799600866,1
1365799600869,0
1365799600872,0
1365799600875,6
1365799600878,4
1365799600883,5
1365799600884,1
1365799600889,1
1365799600890,6
1365799600892,7
1365799600897,0
1365799600899,2
1365799600900,6
1365799600902,8
1365799600904,0
1365799600906,1
1365799600907,2
1365799600914,0
1365799600918,0
1365799600920,6
1365799600922,5
1365799600923,3
1365799600928,1
1365799600932,0
1365799600935,1
1365799600937,6
1365799600940,0
1365799600941,1
1365799600942,1
1365799600943,6
1365799600944,6
1365799600951,6
1365799600952,1
1365799600953,7
1365799600960,7
1365799600961,1
1365799600962,7
1365799600969,6
1365799600971,6
1365799600983,0
1365799600984,0
1365799600987,8
1365799600990,1
1365799600994,7
1365799600995,1
1365799600997,5
1365799601003,6
1365799601007,7
1365799601011,0
1365799601017,0
1365799601022,6
1365799601036,1
1365799601038,8
1365799601040,1
1365799601043,7
1365799601046,6
1365799601052,6
1374389534723,5
1374389534727,8
1374389534730,5
1374389534734,6
1374389534735,1
1374389534738,3
1374389534739,4
1374389534740,5
1374389534743,6
1374389534744,2
1374389534748,1
1374389534749,2
1374389534755,7
1374389534756,2
1374389534760,0
1374389534763,8
1374389534765,8
1374389534767,5
1374389534769,1
1374389534770,2
1374389534771,0
1374389534773,1
1374389534774,5
1374389534776,5
1374389534778,0
1374389534780,4
1374389534783,8
1374389534784,4
1374389534787,3
1374389534788,3
1374389534791,4
1374389534792,1
1374389534796,6
1374389534800,3
1374389534802,4
1374389534806,4
1374389534809,5
1374389534810,8
1374389534811,4
1374389534812,1
1374389534815,1
1374389534820,7
1374389534822,8
1374389534826,7
1374389534832,0
1374389534838,4
1374389534841,0
1374389534844,7
1374389534847,1
1374389534850,2
1374389534851,7
1374389534853,1
1374389534854,2
1374389534855,3
1374389534860,4
1374389534866,5
1374389534867,5
1374389534877,8
1374389534882,8
1374389534884,1
1374389534886,3
1374389534887,5
1374389534889,5
1374389534891,6
1374389534892,3
1374389534895,2
1374389534897,5
1374389534901,5
1374389534902,3
1374389534904,5
1374389534910,3
1374389534911,4
1374389534912,5
1374389534913,2
1374389534918,7
1374389534922,4
1374389534926,2
1374389534929,4
1374389534931,2
1374389534936,5
1374389534942,7
1374389534943,0
1374389534953,1
1374389534955,3
1374389534956,8
1374389534960,5
1374389534963,4
1374389534969,3
1374389534972,0
1374389534973,5
1374389534974,3
1374389534981,5
1374389534982,3
1374389534983,3
1374389534986,7
1374389534987,1
1374389534989,2
1374389534998,3
1374389535005,0
1374389535010,2
1374389535011,0
1374389535013,0
1374389535014,6
1374389535015,7
1374389535018,2
1374389535022,6
1374389535023,7
1374389535025,5
1374389535027,0
1374389535028,0
1374389535030,7
1374389535032,7
1374389535036,3
1374389535038,1
1374389535042,6
1374389535045,2
1374389535047,3
1374389535048,5
1374389535049,1
1374389535053,4
1374389535054,5
1374389535056,5
1374389535057,0
1374389535062,0
1374389535065,6
1374389535073,2
1374389535074,8
1374389535077,8
1374389535080,1
1374389535082,8
1374389535083,0
1374389535084,6
1374389535088,7
1374389535092,4
1374389535093,3
1374389535094,4
1374389535096,5
1374389535102,7
1374389535109,5
1374389535112,7
1374389535117,3
1374389535132,7
1374389535136,5
1374389535142,0
1374389535144,7
1374389535145,2
1374389535148,4
1374389535155,0
1374389535156,4
1374389535162,5
1374389535164,3
1374389535166,2
1374389535167,8
1374389535172,6
1374389535174,6
1374389535177,1
1374389535184,6
1374389535186,2
1374389535188,4
1374389535189,4
1374389535195,8
1374389535197,1
1374389535200,6
1374389535203,5
1374389535204,3
1374389535205,0
1374389535208,7
1374389535212,5
1374389535213,1
1374389535214,5
1374389535215,8
1374389535216,2
1374389535217,8
1374389535218,7
1374389535226,2
1374389535227,2
1374389535228,8
1374389535229,7
1374389535230,1
1374389535231,4
1374389535234,1
1374389535235,1
1374389535238,2
1374389535240,5
1374389535242,2
1374389535243,0
1374389535245,5
1374389535247,5
1374389535249,5
1374389535250,1
1374389535254,8
1374389535255,1
1374389535256,7
1374389535258,4
1374389535259,3
1374389535260,6
1374389535261,7
1374389535263,8
1374389535264,5
1374389535268,7
1374389535269,1
1374389535270,1
1374389535272,6
1374389535274,1
1374389535276,8
1374389535277,1
1374389535283,8
1374389535288,6
1374389535293,6
1374389535298,0
1374389535305,0
1374389535311,0
1374389535313,5
1374389535317,6
1374389535318,1
1374389535320,2
1374389535322,1
1374389535327,8
1374389535330,1
1374389535332,6
1374389535338,8
1374389535339,7
1374389535340,6
1374389535341,8
1374389535343,6
1374389535344,4
1374389535345,7
1374389535348,5
1374389535352,4
1374389535355,2
1374389535356,3
1374389535357,5
1374389535364,7
1374389535365,1
1374389535368,3
1374389535370,3
1374389535374,7
1374389535380,4
1374389535381,8
1374389535386,0
1374389535387,4
1374389535389,7
1374389535390,3
1374389535396,7
1374389535398,8
1374389535402,2
1374389535406,8
1374389535410,1
1374389535415,6
1374389535416,1
1374389535419,3
1374389535421,8
1374389535424,5
1374389535428,0
1374389535433,7
1374389535434,8
1374389535438,0
1374389535439,1
1374389535441,7
1374389535442,7
1374389535446,6
1374389535448,1
1374389535454,7
1374389535456,5
1374389535458,5
1374389535462,5
1374389535468,1
1374389535470,4
1374389535473,0
1374389535478,0
1374389535479,6
1374389535480,8
1374389535483,6
1374389535485,1
1374389535486,0
1374389535487,7
1374389535488,7
1374389535493,7
1374389535496,5
1374389535497,8
1374389535499,0
1374389535501,0
1374389535514,1
1374389535516,6
1374389535517,2
1374389535521,6
1374389535524,1
1374389535526,8
1374389535527,0
1374389535528,6
1374389535531,0
1374389535532,2
1374389535533,0
1374389535534,6
1374389535537,6
1374389535539,8
1374389535542,1
1374389535545,6
1374389535549,6
1374389535550,8
1374389535551,4
1374389535552,1
1374389535555,7
1374389535561,0
1374389535563,1
1374389535569,6
1374389535571,0
1374389535574,1
1374389535587,1
1374389535589,6
1374389535594,0
1374389535601,0
1374389535602,0
1374389535610,1
1374389535611,7
1374389535616,7
1374389535627,6
1374389535630,6
1374389535631,0
1374389535633,0
1374389535634,0
1374389535638,7
1374389535642,4
1374389535647,1
1374389535651,1
1374389535655,7
1374389535659,7
1374389535664,7
1374389535667,6
1374389535671,7
1374389535672,8
1382979469316,5
1382979469322,7
1382979469323,1
1382979469324,3
1382979469325,2
1382979469326,7
1382979469328,5
1382979469329,1
1382979469331,5
1382979469334,2
1382979469337,4
1382979469345,6
1382979469346,3
1382979469349,3
1382979469351,5
1382979469353,2
1382979469354,8
1382979469356,8
1382979469361,2
1382979469364,5
1382979469370,6
1382979469371,7
1382979469372,5
1382979469375,5
1382979469376,2
1382979469377,2
1382979469378,5
1382979469379,2
1382979469382,7
1382979469386,3
1382979469387,8
1382979469395,6
1382979469407,5
1382979469409,5
1382979469411,7
1382979469413,1
1382979469415,7
1382979469416,1
1382979469417,2
1382979469418,0
1382979469419,0
1382979469421,5
1382979469426,1
1382979469428,1
1382979469429,0
1382979469431,5
1382979469434,5
1382979469436,3
1382979469441,5
1382979469445,8
1382979469446,6
1382979469447,2
1382979469453,4
1382979469455,6
1382979469456,1
1382979469459,1
1382979469460,3
1382979469464,4
1382979469468,5
1382979469471,3
1382979469477,2
1382979469478,0
1382979469481,1
1382979469485,0
1382979469486,2
1382979469487,4
1382979469490,7
1382979469493,7
1382979469498,5
1382979469499,7
1382979469502,3
1382979469505,1
1382979469507,6
1382979469508,6
1382979469509,4
1382979469515,4
1382979469517,0
1382979469518,0
1382979469520,7
1382979469521,5
1382979469524,4
1382979469529,3
1382979469534,4
1382979469538,6
1382979469540,0
1382979469541,2
1382979469544,1
1382979469546,3
1382979469549,2
1382979469568,0
1382979469569,2
1382979469570,7
1382979469571,7
1382979469582,4
1382979469583,2
1382979469587,5
1382979469589,1
1382979469590,3
1382979469591,6
1382979469592,4
1382979469593,0
1382979469594,3
1382979469595,4
1382979469596,2
1382979469597,5
1382979469601,7
1382979469603,5
1382979469607,0
1382979469609,0
1382979469611,2
1382979469616,2
1382979469618,0
1382979469622,4
1382979469625,3
1382979469627,8
1382979469633,6
1382979469646,1
1382979469652,4
1382979469658,8
1382979469659,8
1382979469660,5
1382979469661,7
1382979469662,6
1382979469667,1
1382979469669,2
1382979469676,0
1382979469679,1
1382979469680,7
1382979469681,7
1382979469682,5
1382979469683,7
1382979469686,4
1382979469688,1
1382979469690,6
1382979469695,6
1382979469696,7
1382979469697,0
1382979469699,1
1382979469705,6
1382979469709,6
1382979469711,5
1382979469714,6
1382979469715,8
1382979469719,6
1382979469726,7
1382979469727,7
1382979469728,4
1382979469730,5
1382979469735,6
1382979469738,6
1382979469739,7
1382979469741,2
1382979469743,8
1382979469745,2
1382979469748,6
1382979469753,6
1382979469754,8
1382979469755,5
1382979469758,7
1382979469761,4
1382979469766,7
1382979469767,5
1382979469768,8
1382979469769,3
1382979469772,0
1382979469775,6
1382979469777,3
1382979469780,1
1382979469784,5
1382979469790,1
1382979469791,5
1382979469793,4
1382979469794,0
1382979469795,0
1382979469796,2
1382979469797,6
1382979469801,5
1382979469803,4
1382979469806,8
1382979469809,6
1382979469810,6
1382979469812,0
1382979469815,1
1382979469817,6
1382979469818,5
1382979469822,8
1382979469826,2
1382979469828,8
1382979469829,0
1382979469830,0
1382979469833,2
1382979469834,0
1382979469836,2
1382979469837,8
1382979469838,0
1382979469842,0
1382979469843,1
1382979469846,1
1382979469847,8
1382979469851,1
1382979469852,8
1382979469856,3
1382979469857,0
1382979469865,2
1382979469869,6
1382979469871,7
1382979469875,3
1382979469878,8
1382979469886,8
1382979469891,7
1382979469892,4
1382979469893,8
1382979469894,7
1382979469895,0
1382979469899,5
1382979469900,5
1382979469901,2
1382979469903,6
1382979469904,2
1382979469907,3
1382979469911,0
1382979469912,7
1382979469916,8
1382979469917,6
1382979469923,4
1382979469924,1
1382979469929,4
1382979469931,6
1382979469932,6
1382979469933,2
1382979469937,1
1382979469938,7
1382979469940,2
1382979469944,6
1382979469950,6
